initialization,seed,epoch,train_loss,train_accuracy,validation_loss,validation_accuracy
he,773955,79,0.0073528525085746295,0.99966,0.07971421118386167,0.9776
he,773955,80,0.007221267978240425,0.99974,0.07921005030918037,0.9779
he,773955,81,0.007006035822398029,0.99974,0.07953071242579811,0.978
he,773955,82,0.00689413484068255,0.99976,0.07935953605460741,0.9782
he,773955,83,0.006711659249768667,0.99976,0.07967468645647847,0.978
he,773955,84,0.006575765202490933,0.99976,0.08035841500585546,0.9785
he,773955,85,0.006376202375675113,0.99986,0.08009524258085628,0.9779
he,773955,86,0.006281729333493422,0.99974,0.08010469697018754,0.9778
he,773955,87,0.006136295613806662,0.99984,0.0803076577194384,0.978
he,773955,88,0.0060182972235958915,0.99982,0.08091354751635998,0.978
he,773955,89,0.005857954427959965,0.99984,0.08099477525628429,0.9781
he,773955,90,0.005742516486629595,0.9999,0.08100579009350453,0.9779
he,773955,91,0.005654024521283714,0.9998,0.08172527834184279,0.9775
he,773955,92,0.005522241364677419,0.99992,0.08098278077233995,0.9779
he,773955,93,0.005434211760549864,0.99988,0.08159203959462624,0.9781
he,773955,94,0.005326704357021146,0.99988,0.08083875381756186,0.9778
he,773955,95,0.005226323572805346,0.99986,0.08115197669470886,0.978
he,773955,96,0.005134317302170016,0.99986,0.08192739669787474,0.9775
he,773955,97,0.005023982692365368,0.99986,0.0817510561947788,0.9779
he,773955,98,0.004923997427989892,0.99994,0.08162377266790058,0.9781
he,773955,99,0.004842603685666477,0.99994,0.08178635515312602,0.9776
he,773955,100,0.004769496514765579,0.99992,0.08154934169716341,0.9785
large,654571,1,6.026336276455921,0.7936,2.371459843659797,0.8501
large,654571,2,1.7094846944823112,0.8761,1.387990715123793,0.8793
large,654571,3,1.121130119391845,0.89174,1.0277149095628422,0.8904
large,654571,4,0.833177574965049,0.901,0.9003215578309739,0.8827
large,654571,5,0.673801427275359,0.90552,0.6816712034909005,0.8997
large,654571,6,0.56305080667019,0.90968,0.6028046145555084,0.9008
large,654571,7,0.48468664071984663,0.9134,0.5687734470894873,0.8991
large,654571,8,0.4345880100532904,0.91544,0.4941584861710779,0.9076
large,654571,9,0.38987564796272806,0.9201,0.45366261995676166,0.911
large,654571,10,0.3573470474366427,0.92182,0.45361301977001584,0.9086
large,654571,11,0.3312585811156537,0.92464,0.40278053340067943,0.9128
large,654571,12,0.310554580016286,0.92636,0.39236019881047307,0.911
large,654571,13,0.29572907151171846,0.92686,0.36521549678419646,0.9175
large,654571,14,0.2823891825969075,0.92928,0.37081459583267906,0.9137
large,654571,15,0.2678218750966092,0.93216,0.3484704557490162,0.9182
large,654571,16,0.25625267473366936,0.93326,0.37481463001682014,0.9101
large,654571,17,0.24709088533350324,0.9346,0.32647484116709014,0.9214
large,654571,18,0.2386198523796701,0.9367,0.3210634434274516,0.9205
large,654571,19,0.2318917810698267,0.93798,0.31311462843533666,0.9235
large,654571,20,0.2247839615183327,0.93828,0.31081105231994777,0.9225
large,654571,21,0.21776634380862353,0.93888,0.3000486933218605,0.925
large,654571,22,0.21339461703538382,0.94102,0.3410914195261889,0.9136
large,654571,23,0.20734506368822164,0.94216,0.29241722050044566,0.9277
large,654571,24,0.20136279495063095,0.94358,0.2933482014102816,0.9251
large,654571,25,0.19823613402099868,0.94424,0.2984083038202813,0.9254
large,654571,26,0.19440095623246575,0.94536,0.2836808007640406,0.9281
large,654571,27,0.19100710226949072,0.9462,0.28652906965797886,0.9284
large,654571,28,0.18725905018914596,0.94676,0.2886671592095762,0.926
large,654571,29,0.18342606458701508,0.94794,0.2719537820960357,0.9307
large,654571,30,0.17983194731106164,0.94986,0.27598513166044747,0.9288
large,654571,31,0.17602555041568183,0.9494,0.27423404408166696,0.9313
large,654571,32,0.1724380748136934,0.95066,0.2665209324281059,0.9295
large,654571,33,0.1720213644786186,0.9505,0.2708168255578166,0.9294
large,654571,34,0.16794968411047437,0.95156,0.26392727573615476,0.9323
large,654571,35,0.1661110465712734,0.95316,0.2776144698825335,0.928
large,654571,36,0.16336143799349528,0.95334,0.26166886618005497,0.9322
large,654571,37,0.16063599266671966,0.9536,0.2554408305818064,0.9333
large,654571,38,0.15853059381229062,0.95468,0.26731153312205863,0.9309
large,654571,39,0.15463818265216084,0.95638,0.2878059650908929,0.9255
large,654571,40,0.15363296530573917,0.95506,0.2494212487792323,0.9355
large,654571,41,0.15131920054310935,0.95586,0.261660809385952,0.9335
large,654571,42,0.1485180574473023,0.95674,0.24779475130289247,0.9347
large,654571,43,0.1467711578112805,0.95698,0.2541855565912028,0.9345
large,654571,44,0.14468935832747631,0.9582,0.25748869780225725,0.9341
large,654571,45,0.1431854305364499,0.95828,0.26163292978221997,0.9322
large,654571,46,0.1401721720704411,0.95876,0.252926146719793,0.9359
large,654571,47,0.1400433108694811,0.95924,0.2468470483547177,0.9361
large,654571,48,0.13818169761560037,0.96002,0.24539017391437457,0.9359
large,654571,49,0.1368509715027037,0.96072,0.24253014412825546,0.9384
large,654571,50,0.13483755543718948,0.96108,0.25445582229510144,0.9341
large,654571,51,0.13432391009506126,0.96078,0.24566211060567844,0.9377
large,654571,52,0.13081085629008277,0.96252,0.24675780164418656,0.9369
large,654571,53,0.1290754223074004,0.962,0.2559741410807249,0.9354
large,654571,54,0.1270073276996139,0.96296,0.25554167310858694,0.9352
large,654571,55,0.12716153845856867,0.96226,0.23403633593057901,0.9409
large,654571,56,0.12452688821637763,0.96352,0.26057717643528333,0.9328
large,654571,57,0.12432770606658658,0.96376,0.24609027690479798,0.937
large,654571,58,0.12176428808396164,0.96414,0.23326373420137447,0.9406
large,654571,59,0.12073718928590325,0.96442,0.24323794302416413,0.9383
large,654571,60,0.12021196602801681,0.9647,0.23718780632085398,0.9394
large,654571,61,0.11770845692609591,0.96612,0.2358292204421491,0.9398
large,654571,62,0.11707663931630247,0.96548,0.23757009372794713,0.9407
large,654571,63,0.11580934286135158,0.9663,0.23637083602783968,0.9401
large,654571,64,0.1134299202534751,0.96626,0.23348007435863302,0.941
large,654571,65,0.11318327828421769,0.9669,0.2334681496710292,0.9408
large,654571,66,0.11196108263774587,0.96726,0.23117619199563627,0.9413
large,654571,67,0.11126130411087468,0.96716,0.2353214081321612,0.9399
large,654571,68,0.10931956906822522,0.96778,0.2399059672185119,0.9394
large,654571,69,0.1082279029968107,0.96802,0.23429971918088172,0.9407
large,654571,70,0.10773384154116787,0.96868,0.2269645424911525,0.942
large,654571,71,0.10560188312030022,0.96892,0.2408116760561872,0.9408
large,654571,72,0.10447112448843432,0.96892,0.23409764927867346,0.9422
large,654571,73,0.10411705149274518,0.97046,0.22803155291965427,0.9424
large,654571,74,0.1030039731015211,0.96978,0.23296340533833418,0.9414
large,654571,75,0.10161846044777716,0.97036,0.229238844419115,0.9427
large,654571,76,0.1013353391082774,0.97022,0.2550975655079664,0.9371
large,654571,77,0.10076638738117574,0.97034,0.22766704333220936,0.9429
large,654571,78,0.09910401643884044,0.97118,0.2322383578846884,0.9431
large,654571,79,0.09792447179123287,0.97098,0.239571064983399,0.9423
large,654571,80,0.09738999620381388,0.9712,0.23091778870345392,0.9421
large,654571,81,0.09592735027347435,0.97214,0.22911148068803205,0.9436
large,654571,82,0.09547643079628254,0.97162,0.25975063843547863,0.9343
large,654571,83,0.09391154088066823,0.9719,0.22910181063246488,0.9428
large,654571,84,0.09375689565299362,0.97198,0.2298644736316728,0.9452
large,654571,85,0.09238355338028688,0.97236,0.22608584515157498,0.9457
large,654571,86,0.09140186440053218,0.97352,0.23041330035527627,0.9434
large,654571,87,0.09106550662297222,0.97328,0.22211667145752717,0.9457
large,654571,88,0.08938162035926815,0.97328,0.22842232206677526,0.9446
large,654571,89,0.08853815714427316,0.97374,0.23207736799418044,0.9444
large,654571,90,0.0882361843169255,0.97438,0.22315472383317428,0.9465
large,654571,91,0.08722678790470578,0.974,0.23134301217252728,0.9441
large,654571,92,0.08617715753413382,0.97478,0.22706652905346408,0.9454
large,654571,93,0.08523701791148505,0.97536,0.23025454995400055,0.9436
large,654571,94,0.08404713211868745,0.97502,0.22800547251493486,0.9455
large,654571,95,0.08298960359217983,0.97572,0.23008095884171062,0.9458
large,654571,96,0.08217656784823936,0.97602,0.24204686194813704,0.9408
large,654571,97,0.0822129195775427,0.97554,0.22589427618661856,0.9457
large,654571,98,0.08023337129026087,0.977,0.23519383229446203,0.9433
large,654571,99,0.08054302199121148,0.9758,0.22587741548172685,0.9458
large,654571,100,0.0794976152493371,0.97652,0.22293384469159472,0.9475
large,89250,1,5.508178647825401,0.78988,2.282457695162155,0.8528
large,89250,2,1.753065947386511,0.87068,1.5548298838739694,0.864
large,89250,3,1.169982389720321,0.88454,1.1131123785916104,0.8844
large,89250,4,0.8837739423625852,0.892,0.912386465387695,0.8865
large,89250,5,0.7110397211142732,0.89544,0.8191950945479826,0.8805
large,89250,6,0.5950154036142891,0.90018,0.6730653378549175,0.8912
large,89250,7,0.5128697721373316,0.904,0.5921767326983567,0.8955
large,89250,8,0.45378752082566376,0.90716,0.542919042358527,0.9022
large,89250,9,0.4142740318512649,0.91216,0.528104575004636,0.8969
large,89250,10,0.3813311154693411,0.91316,0.542947425967455,0.8862
large,89250,11,0.3582878461578179,0.91576,0.4449834797566502,0.9075
large,89250,12,0.33238232779508153,0.91928,0.5045103819750013,0.885
large,89250,13,0.3172631309718293,0.92162,0.4254391756034166,0.9041
large,89250,14,0.30000208753480745,0.92378,0.41630508803669275,0.9057
large,89250,15,0.28761818834686464,0.92518,0.3845158857215233,0.9107
large,89250,16,0.2760912211880227,0.92792,0.3811719143119969,0.9107
large,89250,17,0.2661998192559867,0.92898,0.37131628969805197,0.91
large,89250,18,0.2575462105674951,0.9313,0.3503886542474728,0.9171
large,89250,19,0.25045544612661547,0.93226,0.369863762088978,0.9118
large,89250,20,0.24377044776646709,0.93276,0.3972444309617636,0.901
large,89250,21,0.2345373102121283,0.9349,0.3539786838176391,0.9152
large,89250,22,0.2310809314858295,0.93616,0.32540447686056007,0.92
large,89250,23,0.22410717582099557,0.93818,0.32878883250471225,0.9218
large,89250,24,0.21961973208449714,0.93864,0.3283789134106813,0.9193
large,89250,25,0.21493124373283307,0.9394,0.3234161917498035,0.9211
large,89250,26,0.2095569400571471,0.94222,0.3367273850040635,0.9202
large,89250,27,0.20637103413175112,0.94216,0.3118635075482712,0.9258
large,89250,28,0.20216861350900442,0.94368,0.3136288748153513,0.9223
large,89250,29,0.19844531079122715,0.94434,0.3313028172450558,0.9174
large,89250,30,0.1952625251514257,0.94462,0.3171147710627508,0.9219
large,89250,31,0.1912402096572416,0.94538,0.2954633647043266,0.9274
large,89250,32,0.18757930242296686,0.94638,0.29691187359680943,0.9267
large,89250,33,0.1846412951412659,0.94756,0.3091615667252386,0.9213
large,89250,34,0.18104879616634043,0.94816,0.3023938260176083,0.9241
large,89250,35,0.17861932046102535,0.94844,0.29097144393011476,0.9286
large,89250,36,0.17792448061324642,0.94892,0.2934253311153819,0.9289
large,89250,37,0.17331416282320147,0.95004,0.2837931001162285,0.9293
large,89250,38,0.17129884418520275,0.95066,0.2779863182166944,0.9321
large,89250,39,0.16725329297889846,0.95126,0.27662464262358416,0.9321
large,89250,40,0.165512547338874,0.95236,0.29351355991182737,0.9279
large,89250,41,0.16333512633861957,0.95316,0.2819184429201061,0.9288
large,89250,42,0.16133600263460757,0.95252,0.2819166930144336,0.9313
large,89250,43,0.16007044934138542,0.95362,0.2842736288488417,0.9271
large,89250,44,0.1574437219370627,0.95324,0.27796311217316716,0.9322
large,89250,45,0.15609742679709765,0.95426,0.2706393618314329,0.9333
large,89250,46,0.15410886700635448,0.9554,0.2711091509261514,0.9334
large,89250,47,0.151414042991506,0.95602,0.2795730924777291,0.9315
large,89250,48,0.14953445314756633,0.95636,0.2679731779818447,0.9339
large,89250,49,0.14758384851824646,0.9571,0.26904588169782767,0.9338
large,89250,50,0.1460937537802047,0.9573,0.26955615019900725,0.9336
large,89250,51,0.1443145038710182,0.9584,0.2669450253794678,0.9355
large,89250,52,0.14384261181915778,0.95928,0.26622990886736103,0.9339
large,89250,53,0.14117691374912728,0.95902,0.2676439460720289,0.935
large,89250,54,0.13964965562060036,0.95856,0.268471194790999,0.9339
large,89250,55,0.13736457125108825,0.9597,0.2618257288038802,0.9354
large,89250,56,0.13593453742488515,0.95992,0.25833792150938373,0.9378
large,89250,57,0.13453787241178583,0.96008,0.2707092345719213,0.9341
large,89250,58,0.13339274833196074,0.96052,0.2715406899114627,0.933
large,89250,59,0.1315650071499882,0.96078,0.27576221557564995,0.9326
large,89250,60,0.1306808368383765,0.96156,0.26895762083660874,0.935
large,89250,61,0.12990146879171213,0.96168,0.26262717676814235,0.9348
large,89250,62,0.12726653622420436,0.9621,0.2582189692100044,0.9384
large,89250,63,0.1264404202576,0.9629,0.26376529704422547,0.9335
large,89250,64,0.1252371326378947,0.9628,0.2568713099926385,0.9389
large,89250,65,0.12431627217150129,0.96308,0.26266088483512257,0.9346
large,89250,66,0.12258193999849702,0.96376,0.2539131204822448,0.9393
large,89250,67,0.12169632481376197,0.96376,0.25854576009263674,0.9384
large,89250,68,0.12020386399748982,0.96428,0.2534672706611036,0.9377
large,89250,69,0.1198948896712231,0.96426,0.2680150989598109,0.9368
large,89250,70,0.11773047989863249,0.96508,0.25976612986937386,0.9368
large,89250,71,0.11730378940738916,0.9653,0.2564542347242519,0.9383
large,89250,72,0.11505577299226147,0.96576,0.26332962442947394,0.9386
large,89250,73,0.11491244356417478,0.96568,0.26461688263819794,0.9369
large,89250,74,0.11402239143680552,0.96672,0.25703739569028755,0.9386
large,89250,75,0.11198880853472436,0.9668,0.2541202455647287,0.9407
large,89250,76,0.11148843655591867,0.96626,0.26965647254822456,0.9356
large,89250,77,0.1110597522032113,0.96778,0.257124337700466,0.9381
large,89250,78,0.10975300114514447,0.96776,0.24954434089395708,0.9416
large,89250,79,0.10862445119304884,0.9677,0.2563805794532179,0.9389
large,89250,80,0.10776204634059398,0.9683,0.24936201564961202,0.9409
large,89250,81,0.10623380485283399,0.96906,0.25185932896640206,0.9393
large,89250,82,0.10520141634292499,0.9686,0.24872589707317028,0.9414
large,89250,83,0.10460290444195969,0.96924,0.24941245504662687,0.9401
large,89250,84,0.10344793372770297,0.97026,0.2564138512463837,0.9394
large,89250,85,0.10263149337722019,0.9697,0.2615420676004683,0.9373
large,89250,86,0.10135948198870166,0.97032,0.24711769732400193,0.9427
large,89250,87,0.10090529207957767,0.971,0.2684381515786717,0.935
large,89250,88,0.09957070994714383,0.97016,0.25376201882444294,0.942
large,89250,89,0.09851486605011647,0.9716,0.25171559780922587,0.9405
large,89250,90,0.09828151640329276,0.97056,0.25103707853805407,0.9399
large,89250,91,0.09785524889284233,0.97102,0.24898925597815588,0.9424
large,89250,92,0.09637963999235086,0.9717,0.25453587798133576,0.9403
large,89250,93,0.09572394199952916,0.9715,0.24688306073627564,0.9435
large,89250,94,0.09385717731326862,0.97216,0.2505151415313966,0.9431
large,89250,95,0.0939115021317975,0.97294,0.2496041540154217,0.9421
large,89250,96,0.09333410689842651,0.9725,0.26066550569666225,0.9405
large,89250,97,0.09241115511577729,0.97266,0.2481798796649432,0.9417
large,89250,98,0.09011363994883789,0.9731,0.24882511587695108,0.9415
large,89250,99,0.09067772708302811,0.97324,0.2487437098515415,0.9433
large,89250,100,0.08964663376937376,0.97328,0.24743040375329764,0.943
large,773955,1,6.037239223239675,0.79404,2.4850913835942294,0.8615
large,773955,2,1.7592134556955814,0.87728,1.528237831977341,0.8828
large,773955,3,1.1490897933413127,0.89104,1.1343531017929742,0.892
large,773955,4,0.85064355030826,0.90074,0.9347771744110552,0.8935
large,773955,5,0.675329642751526,0.90548,0.7728628512059479,0.8969
large,773955,6,0.5622853365321372,0.90926,0.6881986101309444,0.8973
large,773955,7,0.483077351928356,0.91242,0.6240792048643438,0.9
large,773955,8,0.42812719519876774,0.91642,0.584321008115772,0.8966
large,773955,9,0.38458499023167164,0.91952,0.5203481113198746,0.9024
large,773955,10,0.35355873021327194,0.9212,0.4983602038942374,0.9033
large,773955,11,0.3256219156711854,0.92384,0.4462545418914401,0.9102
large,773955,12,0.3052318865535797,0.92598,0.42025726072829866,0.9138
large,773955,13,0.289187591137629,0.9282,0.4113070271999318,0.9113
large,773955,14,0.2722431040967523,0.93004,0.39119788745451467,0.9158
large,773955,15,0.2623571197394537,0.93118,0.4005950932662752,0.9095
large,773955,16,0.2519519755242074,0.9326,0.36084283082061863,0.9188
large,773955,17,0.24065549739203404,0.93586,0.3544227069047692,0.9201
large,773955,18,0.23451956087512502,0.93622,0.3455799305371276,0.9206
large,773955,19,0.22678453221019976,0.93774,0.3543710246664654,0.9145
large,773955,20,0.22100852899065063,0.93878,0.3446567156009211,0.9196
large,773955,21,0.21361248728626683,0.94046,0.32711585093086964,0.9229
large,773955,22,0.20775110604260819,0.94184,0.3205359343805542,0.9247
large,773955,23,0.20350481690003505,0.94282,0.3277256573406425,0.9212
large,773955,24,0.19877926089550677,0.94366,0.32252924338036526,0.9227
large,773955,25,0.19377926965349457,0.94468,0.30426364962006036,0.9266
large,773955,26,0.19029081758193056,0.94572,0.3120502743688508,0.9239
large,773955,27,0.18734088892413173,0.94672,0.30257934394650127,0.9252
large,773955,28,0.18161481304855095,0.94788,0.29817739075091143,0.9265
large,773955,29,0.1785476040283811,0.94832,0.2986710439832952,0.9272
large,773955,30,0.17547309332663136,0.94962,0.29068717312705455,0.929
large,773955,31,0.17382158831699962,0.95004,0.2868688269486862,0.9284
large,773955,32,0.1695050053175121,0.9509,0.29420139994298977,0.9259
large,773955,33,0.1675613210924075,0.95164,0.2903016586017189,0.9276
large,773955,34,0.16492321840650306,0.95232,0.29953991941694574,0.9249
large,773955,35,0.16239132252636854,0.95214,0.2749470120567394,0.932
large,773955,36,0.159250856155359,0.954,0.27631164492238774,0.9314
large,773955,37,0.15685234778636173,0.9534,0.27565454288990915,0.9316
large,773955,38,0.1539305580278813,0.95452,0.26809195721316875,0.9316
large,773955,39,0.15343964797217952,0.95568,0.2712013490111062,0.9321
large,773955,40,0.15014039104300567,0.95566,0.2661419067048427,0.9336
large,773955,41,0.14853826057706668,0.95544,0.26962434543375263,0.9333
large,773955,42,0.14701758791468206,0.95656,0.28118929579778545,0.9298
large,773955,43,0.1427886541479544,0.95738,0.26980869018857445,0.9315
large,773955,44,0.14212488690021066,0.95862,0.2587486949295599,0.9333
large,773955,45,0.14057501612447,0.95932,0.26551085099196364,0.934
large,773955,46,0.13898628240679667,0.9584,0.26365565170366306,0.9325
large,773955,47,0.13782921489469893,0.9587,0.26508536446826764,0.9321
large,773955,48,0.13562539310879376,0.95996,0.263109609034409,0.9358
large,773955,49,0.13352069467002642,0.95994,0.27028412232348714,0.931
large,773955,50,0.1317913801810827,0.96076,0.2656272944051402,0.9336
large,773955,51,0.1318135034692542,0.96072,0.2600303966238152,0.9352
large,773955,52,0.12989733865064826,0.96248,0.2558740174519783,0.9344
large,773955,53,0.1287224142049914,0.96148,0.25257258208205374,0.9355
large,773955,54,0.12551007231939204,0.96212,0.25100201725603966,0.9364
large,773955,55,0.1255424159328956,0.96234,0.25550061223613585,0.9365
large,773955,56,0.12326393056559848,0.9633,0.25072879154962474,0.9365
large,773955,57,0.12147719116967333,0.96448,0.2467634530372412,0.9374
large,773955,58,0.12028907947803302,0.9646,0.24851025206450364,0.9378
large,773955,59,0.11972838325888278,0.9646,0.2461957786062615,0.9381
large,773955,60,0.1180322536092677,0.96476,0.24501729477507692,0.9386
large,773955,61,0.11632635540289728,0.96598,0.25113009963339594,0.9373
large,773955,62,0.11552630338459767,0.9657,0.24296333895280087,0.9386
large,773955,63,0.1144409169901977,0.9655,0.2461884267830564,0.9398
large,773955,64,0.11395898146939638,0.96592,0.2400890625933676,0.9404
large,773955,65,0.1116565452355301,0.96644,0.25652673410106597,0.9363
large,773955,66,0.11092626427036152,0.96704,0.26668834404985275,0.9331
large,773955,67,0.10961347675157851,0.96714,0.23936925174202112,0.9406
large,773955,68,0.10889108009974512,0.96774,0.24582615272375516,0.9375
large,773955,69,0.10786715940756492,0.96872,0.24135935606215525,0.9401
large,773955,70,0.10607690978319406,0.96892,0.24119999505429895,0.9387
large,773955,71,0.10485745623362626,0.96924,0.23790528047407433,0.9396
large,773955,72,0.10375607667927818,0.96812,0.24034735470343063,0.9415
large,773955,73,0.10261923352230194,0.96922,0.24276600871139048,0.9398
large,773955,74,0.10184588670660584,0.96946,0.23827072618065348,0.9392
large,773955,75,0.1009191553083486,0.9698,0.23572466930137848,0.9411
large,773955,76,0.09930994115243416,0.9698,0.24086901573966082,0.9401
large,773955,77,0.0992392564140118,0.9699,0.23883001262406006,0.9401
large,773955,78,0.09916132923931516,0.97022,0.24185676037970102,0.941
large,773955,79,0.09677978618942576,0.9717,0.23495475685214065,0.9434
large,773955,80,0.09577688828820377,0.97154,0.23813741323212306,0.941
large,773955,81,0.09469835980803919,0.97164,0.23790343545960219,0.9421
large,773955,82,0.09521757130857358,0.97182,0.23986927055562052,0.9406
large,773955,83,0.0937770683534903,0.97186,0.23445970258591875,0.9423
large,773955,84,0.09271280899482794,0.9727,0.23497030796717608,0.9429
large,773955,85,0.09130813206625109,0.97258,0.2378514225339546,0.9432
large,773955,86,0.09006384624799388,0.9734,0.2358603229231448,0.9438
large,773955,87,0.09026703323732256,0.97302,0.23035394677944537,0.9447
large,773955,88,0.08885185997305228,0.9733,0.23658590820643158,0.9424
large,773955,89,0.08800707070168108,0.97352,0.2376779111373226,0.9433
large,773955,90,0.08733045373999408,0.97398,0.23895568088594513,0.9443
large,773955,91,0.08663588966579293,0.9747,0.23596201027155572,0.9428
large,773955,92,0.08558304857018913,0.9745,0.23468588266561027,0.944
large,773955,93,0.08545565279870318,0.97472,0.2320433883311057,0.9439
large,773955,94,0.08365220498942001,0.97508,0.23188385827415806,0.9445
large,773955,95,0.08332449438191711,0.97558,0.23243522351906923,0.945
large,773955,96,0.08212108813416433,0.97572,0.23560202230675578,0.9451
large,773955,97,0.08153849556429474,0.97584,0.23474966960854496,0.9445
large,773955,98,0.08103371676241936,0.9753,0.2360542162664485,0.9436
large,773955,99,0.07979084730353841,0.97682,0.23534198007126453,0.9444
large,773955,100,0.07915461377872918,0.9768,0.23426754310525436,0.9461
